course_id,Año,Cantidad,course_title
democracia,2016,65,Democracia y decisiones públicas. Introducción al análisis de políticas públicas
democracia,2017,88,Democracia y decisiones públicas. Introducción al análisis de políticas públicas
democracia,2018,55,Democracia y decisiones públicas. Introducción al análisis de políticas públicas
democracia,2019,56,Democracia y decisiones públicas. Introducción al análisis de políticas públicas
democracia,2020,151,Democracia y decisiones públicas. Introducción al análisis de políticas públicas
dental-medicine-penn,2016,26,Introduction to Dental Medicine
dental-medicine-penn,2017,45,Introduction to Dental Medicine
dental-medicine-penn,2018,22,Introduction to Dental Medicine
dental-medicine-penn,2019,26,Introduction to Dental Medicine
dental-medicine-penn,2020,92,Introduction to Dental Medicine
dentistry101,2019,5,Dentistry 101
dentistry101,2020,27,Dentistry 101
dermatology,2019,7,Dermatology: Trip to skin
dermatology,2020,70,Dermatology: Trip to skin
design-strategy,2018,10,Design-Led Strategy: Design thinking for business strategy and entrepreneurship
design-strategy,2019,42,Design-Led Strategy: Design thinking for business strategy and entrepreneurship
design-strategy,2020,83,Design-Led Strategy: Design thinking for business strategy and entrepreneurship
develop-your-musicianship,2016,30,Developing Your Musicianship
develop-your-musicianship,2017,62,Developing Your Musicianship
develop-your-musicianship,2018,45,Developing Your Musicianship
develop-your-musicianship,2019,54,Developing Your Musicianship
develop-your-musicianship,2020,118,Developing Your Musicianship
devops-culture-and-mindset,2018,1,DevOps Culture and Mindset
devops-culture-and-mindset,2019,13,DevOps Culture and Mindset
devops-culture-and-mindset,2020,60,DevOps Culture and Mindset
digital-advertising-landscape,2020,45,Introduction to the Digital Advertising Landscape
digital-business-models,2017,35,Digital Business Models
digital-business-models,2018,14,Digital Business Models
digital-business-models,2019,25,Digital Business Models
digital-business-models,2020,35,Digital Business Models
dino101,2016,26,Dino 101: Dinosaur Paleobiology
dino101,2017,116,Dino 101: Dinosaur Paleobiology
dino101,2018,99,Dino 101: Dinosaur Paleobiology
dino101,2019,127,Dino 101: Dinosaur Paleobiology
dino101,2020,377,Dino 101: Dinosaur Paleobiology
discrete-optimization,2016,7,Discrete Optimization
discrete-optimization,2017,25,Discrete Optimization
discrete-optimization,2018,15,Discrete Optimization
discrete-optimization,2019,29,Discrete Optimization
discrete-optimization,2020,44,Discrete Optimization
diversity-inclusion-workplace,2017,6,Diversity and inclusion in the workplace
diversity-inclusion-workplace,2018,9,Diversity and inclusion in the workplace
diversity-inclusion-workplace,2019,28,Diversity and inclusion in the workplace
diversity-inclusion-workplace,2020,77,Diversity and inclusion in the workplace
django-database-web-apps,2020,132,Web Application Technologies and Django
dog-emotion-and-cognition,2015,146,Dog Emotion and Cognition
dog-emotion-and-cognition,2016,177,Dog Emotion and Cognition
dog-emotion-and-cognition,2017,191,Dog Emotion and Cognition
dog-emotion-and-cognition,2018,103,Dog Emotion and Cognition
dog-emotion-and-cognition,2019,93,Dog Emotion and Cognition
dog-emotion-and-cognition,2020,338,Dog Emotion and Cognition
droits-de-lhomme,2016,52,Introduction aux Droits de l’Homme
droits-de-lhomme,2017,133,Introduction aux Droits de l’Homme
droits-de-lhomme,2018,48,Introduction aux Droits de l’Homme
droits-de-lhomme,2019,69,Introduction aux Droits de l’Homme
droits-de-lhomme,2020,114,Introduction aux Droits de l’Homme
drug-commercialization,2017,16,Drug Commercialization
drug-commercialization,2018,9,Drug Commercialization
drug-commercialization,2019,27,Drug Commercialization
drug-commercialization,2020,99,Drug Commercialization
drug-development,2016,1,Drug Development
drug-development,2017,17,Drug Development
drug-development,2018,17,Drug Development
drug-development,2019,53,Drug Development
drug-development,2020,225,Drug Development
drug-discovery,2016,10,Drug Discovery
drug-discovery,2017,24,Drug Discovery
drug-discovery,2018,27,Drug Discovery
drug-discovery,2019,33,Drug Discovery
drug-discovery,2020,292,Drug Discovery
ds,2017,13,Fundamentals of Scalable Data Science
ds,2018,37,Fundamentals of Scalable Data Science
ds,2019,130,Fundamentals of Scalable Data Science
ds,2020,175,Fundamentals of Scalable Data Science
duke-behavioral-finance,2016,47,Behavioral Finance
duke-behavioral-finance,2017,95,Behavioral Finance
duke-behavioral-finance,2018,96,Behavioral Finance
duke-behavioral-finance,2019,77,Behavioral Finance
duke-behavioral-finance,2020,296,Behavioral Finance
duke-programming-web,2015,106,"Programming Foundations with JavaScript, HTML and CSS"
duke-programming-web,2016,309,"Programming Foundations with JavaScript, HTML and CSS"
duke-programming-web,2017,310,"Programming Foundations with JavaScript, HTML and CSS"
duke-programming-web,2018,223,"Programming Foundations with JavaScript, HTML and CSS"
duke-programming-web,2019,292,"Programming Foundations with JavaScript, HTML and CSS"
duke-programming-web,2020,985,"Programming Foundations with JavaScript, HTML and CSS"
dyslexia-difficulties,2015,15,Supporting children with difficulties in reading and writing
dyslexia-difficulties,2016,41,Supporting children with difficulties in reading and writing
dyslexia-difficulties,2017,57,Supporting children with difficulties in reading and writing
dyslexia-difficulties,2018,58,Supporting children with difficulties in reading and writing
dyslexia-difficulties,2019,67,Supporting children with difficulties in reading and writing
dyslexia-difficulties,2020,130,Supporting children with difficulties in reading and writing
ecology-conservation,2018,26,Ecology: Ecosystem Dynamics and Conservation
ecology-conservation,2019,59,Ecology: Ecosystem Dynamics and Conservation
ecology-conservation,2020,423,Ecology: Ecosystem Dynamics and Conservation
effective-compliance-programs,2019,20,Effective Compliance Programs
effective-compliance-programs,2020,33,Effective Compliance Programs
einstein-relativity,2016,26,Understanding Einstein: The Special Theory of Relativity
einstein-relativity,2017,225,Understanding Einstein: The Special Theory of Relativity
einstein-relativity,2018,124,Understanding Einstein: The Special Theory of Relativity
einstein-relativity,2019,95,Understanding Einstein: The Special Theory of Relativity
einstein-relativity,2020,224,Understanding Einstein: The Special Theory of Relativity
elearning,2016,1,e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age
elearning,2017,9,e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age
elearning,2018,9,e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age
elearning,2019,14,e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age
elearning,2020,50,e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age
electricity,2017,12,Electric Industry Operations and Markets
electricity,2018,20,Electric Industry Operations and Markets
electricity,2019,13,Electric Industry Operations and Markets
electricity,2020,119,Electric Industry Operations and Markets
electronics,2016,26,Introduction to Electronics
electronics,2017,46,Introduction to Electronics
electronics,2018,41,Introduction to Electronics
electronics,2019,28,Introduction to Electronics
electronics,2020,218,Introduction to Electronics
embedded-software-hardware,2018,2,Embedded Software and Hardware Architecture
embedded-software-hardware,2019,15,Embedded Software and Hardware Architecture
embedded-software-hardware,2020,40,Embedded Software and Hardware Architecture
emt-foundations,2019,29,EMT Foundations
emt-foundations,2020,93,EMT Foundations
enfant-developpement,2019,20,Développement psychologique de l'enfant
enfant-developpement,2020,87,Développement psychologique de l'enfant
engineering-health-yoga-physiology,2019,8,Engineering Health: Introduction to Yoga and Physiology
engineering-health-yoga-physiology,2020,69,Engineering Health: Introduction to Yoga and Physiology
engineering-mechanics-statics,2015,61,Introduction to Engineering Mechanics
engineering-mechanics-statics,2016,63,Introduction to Engineering Mechanics
engineering-mechanics-statics,2017,103,Introduction to Engineering Mechanics
engineering-mechanics-statics,2018,55,Introduction to Engineering Mechanics
engineering-mechanics-statics,2019,71,Introduction to Engineering Mechanics
engineering-mechanics-statics,2020,377,Introduction to Engineering Mechanics
english-composition,2016,22,English Composition I
english-composition,2017,39,English Composition I
english-composition,2018,22,English Composition I
english-composition,2019,27,English Composition I
english-composition,2020,69,English Composition I
english-principles,2015,58,Teach English Now! Foundational Principles
english-principles,2016,499,Teach English Now! Foundational Principles
english-principles,2017,406,Teach English Now! Foundational Principles
english-principles,2018,399,Teach English Now! Foundational Principles
english-principles,2019,428,Teach English Now! Foundational Principles
english-principles,2020,888,Teach English Now! Foundational Principles
enlinea,2020,58,Cursos en línea: modelo para armar
enterprise-architecture,2020,33,Enterprise Architecture
entrepreneur-changement,2015,15,Devenir entrepreneur du changement
entrepreneur-changement,2016,29,Devenir entrepreneur du changement
entrepreneur-changement,2017,40,Devenir entrepreneur du changement
entrepreneur-changement,2018,23,Devenir entrepreneur du changement
entrepreneur-changement,2019,30,Devenir entrepreneur du changement
entrepreneur-changement,2020,40,Devenir entrepreneur du changement
entrepreneurship-strategy,2019,3,Entrepreneurship Strategy: From Ideation to Exit
entrepreneurship-strategy,2020,3,Entrepreneurship Strategy: From Ideation to Exit
entreprise-changement-climatique,2020,2,Entreprise et changement climatique
environmental-law,2015,57,Introduction to Environmental Law and Policy
environmental-law,2016,76,Introduction to Environmental Law and Policy
environmental-law,2017,75,Introduction to Environmental Law and Policy
environmental-law,2018,58,Introduction to Environmental Law and Policy
environmental-law,2019,18,Introduction to Environmental Law and Policy
environmental-law,2020,239,Introduction to Environmental Law and Policy
epidemic-pandemic-outbreak,2015,10,"Epidemics, Pandemics and Outbreaks"
epidemic-pandemic-outbreak,2016,21,"Epidemics, Pandemics and Outbreaks"
epidemic-pandemic-outbreak,2017,10,"Epidemics, Pandemics and Outbreaks"
epidemic-pandemic-outbreak,2018,11,"Epidemics, Pandemics and Outbreaks"
epidemic-pandemic-outbreak,2019,8,"Epidemics, Pandemics and Outbreaks"
epidemic-pandemic-outbreak,2020,408,"Epidemics, Pandemics and Outbreaks"
epidemiology,2015,86,Epidemiology: The Basic Science of Public Health
epidemiology,2016,93,Epidemiology: The Basic Science of Public Health
epidemiology,2017,97,Epidemiology: The Basic Science of Public Health
epidemiology,2018,61,Epidemiology: The Basic Science of Public Health
epidemiology,2019,75,Epidemiology: The Basic Science of Public Health
epidemiology,2020,433,Epidemiology: The Basic Science of Public Health
epidemiology-tools,2020,458,Essential Epidemiologic Tools for Public Health Practice
epigenetics,2016,3,Epigenetic Control of Gene Expression
epigenetics,2017,3,Epigenetic Control of Gene Expression
equine,2018,7,Equine Welfare and Management
equine,2019,12,Equine Welfare and Management
equine,2020,37,Equine Welfare and Management
erasmus-econometrics,2015,11,Econometrics: Methods and Applications
erasmus-econometrics,2016,64,Econometrics: Methods and Applications
erasmus-econometrics,2017,40,Econometrics: Methods and Applications
erasmus-econometrics,2018,17,Econometrics: Methods and Applications
erasmus-econometrics,2019,25,Econometrics: Methods and Applications
erasmus-econometrics,2020,43,Econometrics: Methods and Applications
essentials-global-health,2016,1,Essentials of Global Health
essentials-global-health,2017,23,Essentials of Global Health
essentials-global-health,2018,20,Essentials of Global Health
essentials-global-health,2019,17,Essentials of Global Health
essentials-global-health,2020,220,Essentials of Global Health
estrategia-marketing-digital,2018,47,Marketing Digital
estrategia-marketing-digital,2019,126,Marketing Digital
estrategia-marketing-digital,2020,258,Marketing Digital
etudier-en-france,2016,1,Étudier en France: French Intermediate course B1-B2
etudier-en-france,2017,67,Étudier en France: French Intermediate course B1-B2
etudier-en-france,2018,78,Étudier en France: French Intermediate course B1-B2
etudier-en-france,2019,120,Étudier en France: French Intermediate course B1-B2
etudier-en-france,2020,554,Étudier en France: French Intermediate course B1-B2
european-law-fundamentals,2016,24,European Business Law: Understanding the Fundamentals
european-law-fundamentals,2017,36,European Business Law: Understanding the Fundamentals
european-law-fundamentals,2018,14,European Business Law: Understanding the Fundamentals
european-law-fundamentals,2019,20,European Business Law: Understanding the Fundamentals
european-law-fundamentals,2020,47,European Business Law: Understanding the Fundamentals
everyday-chinese-medicine,2017,12,Everyday Chinese Medicine
everyday-chinese-medicine,2018,37,Everyday Chinese Medicine
everyday-chinese-medicine,2019,37,Everyday Chinese Medicine
everyday-chinese-medicine,2020,86,Everyday Chinese Medicine
everyday-excel-part-1,2020,303,"Everyday Excel, Part 1"
everyday-excel-part-2,2020,40,"Everyday Excel, Part 2"
everyday-parenting,2017,36,Everyday Parenting: The ABCs of Child Rearing
everyday-parenting,2018,111,Everyday Parenting: The ABCs of Child Rearing
everyday-parenting,2019,116,Everyday Parenting: The ABCs of Child Rearing
everyday-parenting,2020,333,Everyday Parenting: The ABCs of Child Rearing
excel-advanced,2018,77,Excel Skills for Business: Advanced
excel-advanced,2019,146,Excel Skills for Business: Advanced
excel-advanced,2020,577,Excel Skills for Business: Advanced
excel-aplicado-negocios-avanzado,2017,5,Excel aplicado a los negocios (Nivel Avanzado)
excel-aplicado-negocios-avanzado,2018,88,Excel aplicado a los negocios (Nivel Avanzado)
excel-aplicado-negocios-avanzado,2019,110,Excel aplicado a los negocios (Nivel Avanzado)
excel-aplicado-negocios-avanzado,2020,439,Excel aplicado a los negocios (Nivel Avanzado)
excel-data-analysis,2016,62,Introduction to Data Analysis Using Excel
excel-data-analysis,2017,270,Introduction to Data Analysis Using Excel
excel-data-analysis,2018,194,Introduction to Data Analysis Using Excel
excel-data-analysis,2019,193,Introduction to Data Analysis Using Excel
excel-data-analysis,2020,823,Introduction to Data Analysis Using Excel
excel-data-analysis-fundamentals,2020,97,Excel Fundamentals for Data Analysis
excel-essentials,2017,26,Excel Skills for Business: Essentials
excel-essentials,2018,612,Excel Skills for Business: Essentials
excel-essentials,2019,936,Excel Skills for Business: Essentials
excel-essentials,2020,5803,Excel Skills for Business: Essentials
excel-intermediate-1,2017,7,Excel Skills for Business: Intermediate I
excel-intermediate-1,2018,219,Excel Skills for Business: Intermediate I
excel-intermediate-1,2019,338,Excel Skills for Business: Intermediate I
excel-intermediate-1,2020,1630,Excel Skills for Business: Intermediate I
excel-intermediate-2,2017,3,Excel Skills for Business: Intermediate II
excel-intermediate-2,2018,106,Excel Skills for Business: Intermediate II
excel-intermediate-2,2019,199,Excel Skills for Business: Intermediate II
excel-intermediate-2,2020,701,Excel Skills for Business: Intermediate II
excel-para-negocios,2016,29,Fundamentos de Excel para Negocios
excel-para-negocios,2017,254,Fundamentos de Excel para Negocios
excel-para-negocios,2018,144,Fundamentos de Excel para Negocios
excel-para-negocios,2019,176,Fundamentos de Excel para Negocios
excel-para-negocios,2020,647,Fundamentos de Excel para Negocios
excel-vba-for-creative-problem-solving-part-1,2017,1,"Excel/VBA for Creative Problem Solving, Part 1"
excel-vba-for-creative-problem-solving-part-1,2018,186,"Excel/VBA for Creative Problem Solving, Part 1"
excel-vba-for-creative-problem-solving-part-1,2019,161,"Excel/VBA for Creative Problem Solving, Part 1"
excel-vba-for-creative-problem-solving-part-1,2020,382,"Excel/VBA for Creative Problem Solving, Part 1"
excellence-operationnelle,2018,8,L'excellence opérationnelle en pratique
excellence-operationnelle,2019,21,L'excellence opérationnelle en pratique
excellence-operationnelle,2020,69,L'excellence opérationnelle en pratique
exploring-renewable-energy,2020,62,Exploring Renewable Energy Schemes
exposure-photography,2016,216,"Cameras, Exposure, and Photography"
exposure-photography,2017,136,"Cameras, Exposure, and Photography"
exposure-photography,2018,106,"Cameras, Exposure, and Photography"
exposure-photography,2019,98,"Cameras, Exposure, and Photography"
exposure-photography,2020,515,"Cameras, Exposure, and Photography"
family-planning,2016,15,Personal & Family Financial Planning
family-planning,2017,15,Personal & Family Financial Planning
family-planning,2018,14,Personal & Family Financial Planning
family-planning,2019,20,Personal & Family Financial Planning
family-planning,2020,316,Personal & Family Financial Planning
fashion-design,2017,28,Fashion as Design
fashion-design,2018,80,Fashion as Design
fashion-design,2019,56,Fashion as Design
fashion-design,2020,365,Fashion as Design
fe-exam,2015,4,Fundamentals of Engineering Exam Review
fe-exam,2016,13,Fundamentals of Engineering Exam Review
fe-exam,2017,13,Fundamentals of Engineering Exam Review
fe-exam,2018,12,Fundamentals of Engineering Exam Review
fe-exam,2019,29,Fundamentals of Engineering Exam Review
fe-exam,2020,61,Fundamentals of Engineering Exam Review
feminism-social-justice,2019,54,Feminism and Social Justice
feminism-social-justice,2020,725,Feminism and Social Justice
finance-for-non-finance,2016,8,Finance for Non-Finance Professionals
finance-for-non-finance,2017,45,Finance for Non-Finance Professionals
finance-for-non-finance,2018,34,Finance for Non-Finance Professionals
finance-for-non-finance,2019,136,Finance for Non-Finance Professionals
finance-for-non-finance,2020,149,Finance for Non-Finance Professionals
finance-for-non-financial-managers,2017,3,Finance for Non-Financial Managers
finance-for-non-financial-managers,2018,11,Finance for Non-Financial Managers
finance-for-non-financial-managers,2019,12,Finance for Non-Financial Managers
finance-for-non-financial-managers,2020,43,Finance for Non-Financial Managers
finance-fundamentals,2020,9,Fundamentals of Finance
finance-healthcare-managers,2018,7,Financial Acumen for Non-Financial Managers
finance-healthcare-managers,2019,22,Financial Acumen for Non-Financial Managers
finance-healthcare-managers,2020,78,Financial Acumen for Non-Financial Managers
financial-engineering-1,2015,54,Financial Engineering and Risk Management Part I
financial-engineering-1,2016,59,Financial Engineering and Risk Management Part I
financial-engineering-1,2017,96,Financial Engineering and Risk Management Part I
financial-engineering-1,2018,48,Financial Engineering and Risk Management Part I
financial-engineering-1,2019,46,Financial Engineering and Risk Management Part I
financial-engineering-1,2020,105,Financial Engineering and Risk Management Part I
financial-markets-global,2017,125,Financial Markets
financial-markets-global,2018,280,Financial Markets
financial-markets-global,2019,401,Financial Markets
financial-markets-global,2020,2302,Financial Markets
financial-planning,2017,12,Financial Planning for Young Adults
financial-planning,2018,6,Financial Planning for Young Adults
financial-planning,2019,7,Financial Planning for Young Adults
financial-planning,2020,57,Financial Planning for Young Adults
finanzas-empresariales,2015,38,Fundamentos de Finanzas Empresariales
finanzas-empresariales,2016,230,Fundamentos de Finanzas Empresariales
finanzas-empresariales,2017,226,Fundamentos de Finanzas Empresariales
finanzas-empresariales,2018,128,Fundamentos de Finanzas Empresariales
finanzas-empresariales,2019,193,Fundamentos de Finanzas Empresariales
finanzas-empresariales,2020,627,Fundamentos de Finanzas Empresariales
finanzas-personales,2015,185,Finanzas personales
finanzas-personales,2016,334,Finanzas personales
finanzas-personales,2017,322,Finanzas personales
finanzas-personales,2018,240,Finanzas personales
finanzas-personales,2019,447,Finanzas personales
finanzas-personales,2020,1062,Finanzas personales
finding-purpose-and-meaning-in-life,2020,293,Finding Purpose and Meaning In Life: Living for What Matters Most
fintechlawandpolicy,2018,16,FinTech Law and Policy
fintechlawandpolicy,2019,32,FinTech Law and Policy
fintechlawandpolicy,2020,61,FinTech Law and Policy
fondamentaux-negociation,2018,4,Les Fondamentaux de la Négociation
fondamentaux-negociation,2019,19,Les Fondamentaux de la Négociation
fondamentaux-negociation,2020,50,Les Fondamentaux de la Négociation
food-and-health,2016,777,Stanford Introduction to Food and Health
food-and-health,2017,780,Stanford Introduction to Food and Health
food-and-health,2018,587,Stanford Introduction to Food and Health
food-and-health,2019,753,Stanford Introduction to Food and Health
food-and-health,2020,2068,Stanford Introduction to Food and Health
food-beverage-management,2015,46,Food & Beverage Management
food-beverage-management,2016,68,Food & Beverage Management
food-beverage-management,2017,73,Food & Beverage Management
food-beverage-management,2018,48,Food & Beverage Management
food-beverage-management,2019,70,Food & Beverage Management
food-beverage-management,2020,410,Food & Beverage Management
forensic-accounting,2016,57,Forensic Accounting and Fraud Examination
forensic-accounting,2017,124,Forensic Accounting and Fraud Examination
forensic-accounting,2018,100,Forensic Accounting and Fraud Examination
forensic-accounting,2019,144,Forensic Accounting and Fraud Examination
forensic-accounting,2020,448,Forensic Accounting and Fraud Examination
forensic-science,2016,20,Introduction to Forensic Science
forensic-science,2017,49,Introduction to Forensic Science
forensic-science,2018,47,Introduction to Forensic Science
forensic-science,2019,47,Introduction to Forensic Science
forensic-science,2020,181,Introduction to Forensic Science
foundations-big-data-analysis-sql,2019,34,Foundations for Big Data Analysis with SQL
foundations-big-data-analysis-sql,2020,123,Foundations for Big Data Analysis with SQL
foundations-of-mindfulness,2020,39,Foundations of Mindfulness
front-end-react,2018,48,Front-End Web Development with React
front-end-react,2019,135,Front-End Web Development with React
front-end-react,2020,391,Front-End Web Development with React
fundamental-machine-learning-healthcare,2020,10,Fundamentals of Machine Learning for Healthcare
fundamentals-of-graphic-design,2015,108,Fundamentals of Graphic Design
fundamentals-of-graphic-design,2016,537,Fundamentals of Graphic Design
fundamentals-of-graphic-design,2017,295,Fundamentals of Graphic Design
fundamentals-of-graphic-design,2018,253,Fundamentals of Graphic Design
fundamentals-of-graphic-design,2019,320,Fundamentals of Graphic Design
fundamentals-of-graphic-design,2020,1302,Fundamentals of Graphic Design
fundamentals-of-reinforcement-learning,2019,132,Fundamentals of Reinforcement Learning
fundamentals-of-reinforcement-learning,2020,245,Fundamentals of Reinforcement Learning
game-development,2015,183,Introduction to Game Development
game-development,2016,357,Introduction to Game Development
game-development,2017,212,Introduction to Game Development
game-development,2018,135,Introduction to Game Development
game-development,2019,94,Introduction to Game Development
game-development,2020,281,Introduction to Game Development
gamification,2015,54,Gamification
gamification,2016,217,Gamification
gamification,2017,190,Gamification
gamification,2018,54,Gamification
gamification,2019,82,Gamification
gamification,2020,75,Gamification
gcp-big-data-ml-fundamentals,2017,295,Google Cloud Platform Big Data and Machine Learning Fundamentals
gcp-big-data-ml-fundamentals,2018,449,Google Cloud Platform Big Data and Machine Learning Fundamentals
gcp-big-data-ml-fundamentals,2019,666,Google Cloud Platform Big Data and Machine Learning Fundamentals
gcp-big-data-ml-fundamentals,2020,687,Google Cloud Platform Big Data and Machine Learning Fundamentals
gcp-exploring-preparing-data-bigquery,2017,12,Exploring ​and ​Preparing ​your ​Data with BigQuery
gcp-exploring-preparing-data-bigquery,2018,81,Exploring ​and ​Preparing ​your ​Data with BigQuery
gcp-exploring-preparing-data-bigquery,2019,110,Exploring ​and ​Preparing ​your ​Data with BigQuery
gcp-exploring-preparing-data-bigquery,2020,125,Exploring ​and ​Preparing ​your ​Data with BigQuery
gcp-fundamentals,2016,5,Google Cloud Platform Fundamentals: Core Infrastructure
gcp-fundamentals,2017,490,Google Cloud Platform Fundamentals: Core Infrastructure
gcp-fundamentals,2018,897,Google Cloud Platform Fundamentals: Core Infrastructure
gcp-fundamentals,2019,1995,Google Cloud Platform Fundamentals: Core Infrastructure
gcp-fundamentals,2020,2548,Google Cloud Platform Fundamentals: Core Infrastructure
gcp-infrastructure-core-services,2017,60,Essential Google Cloud Infrastructure: Core Services
gcp-infrastructure-core-services,2018,146,Essential Google Cloud Infrastructure: Core Services
gcp-infrastructure-core-services,2019,287,Essential Google Cloud Infrastructure: Core Services
gcp-infrastructure-core-services,2020,262,Essential Google Cloud Infrastructure: Core Services
gcp-infrastructure-foundation,2017,146,Essential Google Cloud Infrastructure: Foundation
gcp-infrastructure-foundation,2018,237,Essential Google Cloud Infrastructure: Foundation
gcp-infrastructure-foundation,2019,569,Essential Google Cloud Infrastructure: Foundation
gcp-infrastructure-foundation,2020,530,Essential Google Cloud Infrastructure: Foundation
gcp-infrastructure-scaling-automation,2017,33,Elastic Google Cloud Infrastructure: Scaling and Automation
gcp-infrastructure-scaling-automation,2018,118,Elastic Google Cloud Infrastructure: Scaling and Automation
gcp-infrastructure-scaling-automation,2019,250,Elastic Google Cloud Infrastructure: Scaling and Automation
gcp-infrastructure-scaling-automation,2020,256,Elastic Google Cloud Infrastructure: Scaling and Automation
gender-sexuality,2017,16,Gender and Sexuality: Diversity and Inclusion in the Workplace
gender-sexuality,2018,11,Gender and Sexuality: Diversity and Inclusion in the Workplace
gender-sexuality,2019,16,Gender and Sexuality: Diversity and Inclusion in the Workplace
gender-sexuality,2020,80,Gender and Sexuality: Diversity and Inclusion in the Workplace
genetics-evolution,2015,8,Introduction to Genetics and Evolution
genetics-evolution,2016,50,Introduction to Genetics and Evolution
genetics-evolution,2017,46,Introduction to Genetics and Evolution
genetics-evolution,2018,28,Introduction to Genetics and Evolution
genetics-evolution,2019,24,Introduction to Genetics and Evolution
genetics-evolution,2020,107,Introduction to Genetics and Evolution
geopolitics-europe,2016,3,Geopolitics of Europe
geopolitics-europe,2017,17,Geopolitics of Europe
geopolitics-europe,2018,5,Geopolitics of Europe
geopolitics-europe,2019,23,Geopolitics of Europe
geopolitics-europe,2020,35,Geopolitics of Europe
gestion-organizaciones-efectivas,2015,33,Gestión de organizaciones efectivas
gestion-organizaciones-efectivas,2016,84,Gestión de organizaciones efectivas
gestion-organizaciones-efectivas,2017,97,Gestión de organizaciones efectivas
gestion-organizaciones-efectivas,2018,75,Gestión de organizaciones efectivas
gestion-organizaciones-efectivas,2019,96,Gestión de organizaciones efectivas
gestion-organizaciones-efectivas,2020,230,Gestión de organizaciones efectivas
gestionar-personas,2016,66,Claves para Gestionar Personas
gestionar-personas,2017,122,Claves para Gestionar Personas
gestionar-personas,2018,64,Claves para Gestionar Personas
gestionar-personas,2019,106,Claves para Gestionar Personas
gestionar-personas,2020,288,Claves para Gestionar Personas
gestionempresarialpyme,2015,127,Gestión Empresarial Exitosa para Pymes
gestionempresarialpyme,2016,172,Gestión Empresarial Exitosa para Pymes
gestionempresarialpyme,2017,214,Gestión Empresarial Exitosa para Pymes
gestionempresarialpyme,2018,219,Gestión Empresarial Exitosa para Pymes
gestionempresarialpyme,2019,275,Gestión Empresarial Exitosa para Pymes
gestionempresarialpyme,2020,757,Gestión Empresarial Exitosa para Pymes
getinmooc,2017,4,Get Interactive: Practical Teaching with Technology
getinmooc,2018,12,Get Interactive: Practical Teaching with Technology
getinmooc,2019,21,Get Interactive: Practical Teaching with Technology
getinmooc,2020,141,Get Interactive: Practical Teaching with Technology
getting-started-with-essay-writing,2015,68,Getting Started with Essay Writing
getting-started-with-essay-writing,2016,176,Getting Started with Essay Writing
getting-started-with-essay-writing,2017,91,Getting Started with Essay Writing
getting-started-with-essay-writing,2018,51,Getting Started with Essay Writing
getting-started-with-essay-writing,2019,65,Getting Started with Essay Writing
getting-started-with-essay-writing,2020,247,Getting Started with Essay Writing
getting-started-with-google-sheets,2019,17,Getting Started with Google Sheets
getting-started-with-google-sheets,2020,168,Getting Started with Google Sheets
getting-started-with-tensor-flow2,2020,51,Getting started with TensorFlow 2
gis,2016,183,Fundamentals of GIS
gis,2017,214,Fundamentals of GIS
gis,2018,190,Fundamentals of GIS
gis,2019,178,Fundamentals of GIS
gis,2020,433,Fundamentals of GIS
global-diplomacy,2016,56,Global Diplomacy – Diplomacy in the Modern World
global-diplomacy,2017,130,Global Diplomacy – Diplomacy in the Modern World
global-diplomacy,2018,64,Global Diplomacy – Diplomacy in the Modern World
global-diplomacy,2019,119,Global Diplomacy – Diplomacy in the Modern World
global-diplomacy,2020,399,Global Diplomacy – Diplomacy in the Modern World
global-diplomacy-un,2017,29,Global Diplomacy: the United Nations in the World
global-diplomacy-un,2018,28,Global Diplomacy: the United Nations in the World
global-diplomacy-un,2019,52,Global Diplomacy: the United Nations in the World
global-diplomacy-un,2020,181,Global Diplomacy: the United Nations in the World
global-energy,2016,41,Politics and Economics of International Energy
global-energy,2017,104,Politics and Economics of International Energy
global-energy,2018,41,Politics and Economics of International Energy
global-energy,2019,46,Politics and Economics of International Energy
global-energy,2020,86,Politics and Economics of International Energy
global-environmental-management,2016,4,Global Environmental Management
global-environmental-management,2017,41,Global Environmental Management
global-environmental-management,2018,30,Global Environmental Management
global-environmental-management,2019,51,Global Environmental Management
global-environmental-management,2020,157,Global Environmental Management
global-financial-crisis,2015,18,The Global Financial Crisis
global-financial-crisis,2016,142,The Global Financial Crisis
global-financial-crisis,2017,55,The Global Financial Crisis
global-financial-crisis,2018,32,The Global Financial Crisis
global-financial-crisis,2019,43,The Global Financial Crisis
global-financial-crisis,2020,119,The Global Financial Crisis
global-financial-markets-instruments,2016,15,Global Financial Markets and Instruments
global-financial-markets-instruments,2017,64,Global Financial Markets and Instruments
global-financial-markets-instruments,2018,42,Global Financial Markets and Instruments
global-financial-markets-instruments,2019,32,Global Financial Markets and Instruments
global-financial-markets-instruments,2020,110,Global Financial Markets and Instruments
global-sustainable-development,2018,45,"The Sustainable Development Goals – A global, transdisciplinary vision for the future"
global-sustainable-development,2019,121,"The Sustainable Development Goals – A global, transdisciplinary vision for the future"
