Id,course_title,is_paid,price,num_subscribers,level,content_duration,rating,language,category,anio_publicacion,ingreso_por_curso,plataforma
501412,Play Piano by Ear Today! SuperCourse,Si,60,4557,All,5.5,4.7,English,Music,2016,273420,Udemy
574974,The Complete Piano Course - Master The Piano,Si,95,4982,All,23.0,4.4,English,Music,2015,473290,Udemy
1229488,Learn to play your favorite guitar songs by ear,Si,50,4733,All,1.5,4.5,English,Music,2017,236650,Udemy
658276,Piano for Singer/Songwriters | Write Songs and Perform Live!,Si,100,3371,Beginner,3.0,4.7,English,Music,2015,337100,Udemy
1041176,Fun Beginner Ukulele Course,Si,55,1409,Beginner,1.5,4.6,English,Music,2016,77495,Udemy
26956,Learn Guitar in 21 Days,Si,20,26504,Beginner,2.5,4.6,English,Music,2012,530080,Udemy
917432,The Professional Bass Masterclass,Si,200,1449,All,7.0,4.7,English,Music,2016,289800,Udemy
1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,Si,65,2015,Intermediate,0.7333333333333333,4.8,English,Music,2017,130975,Udemy
1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,Si,65,2015,Intermediate,1.0,5.0,English,Music,2017,130975,Udemy
214328,Piano Lessons for the R&B Fan,Si,20,228,All,8.0,4.2,English,Music,2014,4560,Udemy
101500,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,Si,20,65,Expert,4.0,4.8,English,Music,2013,1300,Udemy
829962,Darbuka Drumming: Learn how to play the Darbuka Dounbek,No,0,1094,Beginner,1.0,4.0,English,Music,2016,0,Udemy
519212,Awesome Lead Guitar 1,Si,25,60,Beginner,4.5,4.7,English,Music,2015,1500,Udemy
663710,How To Build A Professional Djembe: Create Music Beauty &Biz,Si,40,122,All,1.5,4.3,English,Music,2015,4880,Udemy
892898,Didgeridoo - from zero to HERO! Part Two. Intermediate.,Si,35,55,Intermediate,2.0,4.8,English,Music,2016,1925,Udemy
635570,A Guide to Analog Synths: For the modern EDM enthusiast.,Si,20,29,All,3.5,3.8,English,Music,2016,580,Udemy
535650,Accelerate Your Guitar Learning With Metal Techniques,Si,20,1305,All,6.5,4.3,English,Music,2015,26100,Udemy
769270,Beginner Step by Step Keharwa Theka Tabla Course,Si,20,916,Beginner,0.6666666666666666,4.2,English,Music,2016,18320,Udemy
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,Si,85,2357,Beginner,5.0,4.6,English,Music,2013,200345,Udemy
17922,Play Ukulele Now,Si,30,1951,All,5.0,4.8,English,Music,2012,58530,Udemy
112314,Acoustic Blues Guitar Lessons,Si,125,1284,Intermediate,12.5,4.4,English,Music,2013,160500,Udemy
656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,Si,70,769,All,1.0,4.6,English,Music,2015,53830,Udemy
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,Si,75,3122,All,4.0,4.3,English,Music,2013,234150,Udemy
606494,The 80/20 Beginner Guitar Course,Si,50,1269,Beginner,3.0,4.6,English,Music,2016,63450,Udemy
1217408,Drums for Beginners,No,0,1618,Beginner,3.0,4.4,English,Music,2017,0,Udemy
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,Si,150,89,Beginner,3.0,4.0,English,Music,2016,13350,Udemy
650836,Introduction to Ukulele 1,Si,20,630,Beginner,1.0,3.0,English,Music,2015,12600,Udemy
504168,Learn Flute FAST!,Si,45,249,Beginner,4.0,4.6,English,Music,2015,11205,Udemy
761584,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,Si,45,198,Intermediate,5.0,3.7,English,Music,2016,8910,Udemy
743884,Piano With Willie: Blues n' Boogie Vol. 3,Si,40,84,Intermediate,2.5,5.0,English,Music,2016,3360,Udemy
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,Si,75,186,Beginner,3.0,4.6,English,Music,2016,13950,Udemy
1146368,The Easy Beginner Drum Course,Si,25,21,Beginner,0.5,4.2,English,Music,2017,525,Udemy
807934,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,No,0,2610,All,3.5,4.2,English,Music,2016,0,Udemy
670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,No,0,1631,All,0.7333333333333333,4.8,English,Music,2015,0,Udemy
1149202,Guitar Solo - Theory and Improvisation Lessons,Si,60,12,Intermediate,1.5,4.1,English,Music,2017,720,Udemy
802040,Bluegrass Guitar Essentials: Webisodes 3 & 4,Si,30,12,Intermediate,2.0,4.4,English,Music,2016,360,Udemy
806640,Blues Master - Advanced Techniques Piano Course,Si,75,7,All,1.0,4.2,English,Music,2016,525,Udemy
802038,Bluegrass Guitar Essentials: Webisodes 5 & 6,Si,30,11,Intermediate,3.0,4.3,English,Music,2016,330,Udemy
818838,Trombone Lessons For Beginners,Si,95,11,Beginner,3.0,4.8,English,Music,2016,1045,Udemy
269832,Rhythm to Rock Drum Lesson 6,Si,20,12,Beginner,1.5,5.0,English,Music,2014,240,Udemy
1223570,Learn How To Play 25 Classic Hip Hop Songs Ch.2,Si,25,7,All,3.5,4.8,English,Music,2017,175,Udemy
482334,Fingerpicking for Guitar,Si,20,35,All,3.0,4.1,English,Music,2016,700,Udemy
602812,"Music Theory, Guitar and Ear Training",Si,60,30,Beginner,3.0,4.4,English,Music,2015,1800,Udemy
1036400,"Piano Unbound. Piano learning method, a course for beginners",Si,195,32,All,2.5,4.6,English,Music,2017,6240,Udemy
744080,Piano With Willie: Tritones & Phat Chords,Si,40,37,Intermediate,2.0,4.6,English,Music,2016,1480,Udemy
620372,Piano for Kids: Developing Your Child's Creative Abilities,Si,65,42,Beginner,4.0,4.8,English,Music,2015,2730,Udemy
214418,Piano Lessons For The Hip Hop Fan,Si,20,276,Intermediate,5.5,3.3,English,Music,2014,5520,Udemy
839028,Bluegrass Guitar Essentials: Webisodes 9 & 10,Si,30,10,Intermediate,2.0,5.0,English,Music,2016,300,Udemy
771880,Clarinet Lessons For Beginners,Si,95,11,Beginner,3.0,4.4,English,Music,2016,1045,Udemy
839026,Bluegrass Guitar Essentials: Webisodes 7 & 8,Si,30,9,Intermediate,2.0,4.8,English,Music,2016,270,Udemy
812602,Piano Lessons For Beginners,Si,95,8,Beginner,4.0,4.0,English,Music,2016,760,Udemy
1124590,Learn How To Play The Trumpet,Si,75,2,All,1.5,4.4,English,Music,2017,150,Udemy
917176,Violin for Beginners,Si,50,4,Beginner,0.7333333333333333,4.5,English,Music,2017,200,Udemy
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,Si,100,122,Beginner,3.5,4.5,Spanish,Music,2015,12200,Udemy
1193536,Escalas Pentatónicas para guitarristas,Si,25,11,All,0.6,4.6,Spanish,Music,2017,275,Udemy
430962,Brass Master Class,Si,20,36,All,2.0,4.8,German,Music,2015,720,Udemy
631480,Enseñando música: mejora tus clases de instrumento ,Si,30,111,Beginner,1.5,4.8,Spanish,Music,2015,3330,Udemy
970462,Ukelele exprés: aprende a tocar en menos de un mes,No,0,888,Beginner,1.5,4.6,Spanish,Music,2016,0,Udemy
852426,Curso de Guitarra para Principiantes,Si,20,53,Beginner,3.0,4.4,Spanish,Music,2016,1060,Udemy
430992,Mundharmonika spielen - mein schönstes Hobby,Si,20,65,Beginner,2.5,4.3,German,Music,2015,1300,Udemy
733922,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,Si,25,38,Intermediate,4.5,4.4,Spanish,Music,2016,950,Udemy
608436,Présentation du Banjo Ténor,Si,20,18,Beginner,1.5,4.0,French,Music,2015,360,Udemy
713492,Mantenimiento y octavación para guitarras eléctricas,Si,35,12,All,1.0,4.0,Spanish,Music,2016,420,Udemy
387064,Guitarra para principiantes,Si,20,7,Beginner,2.0,4.5,Spanish,Music,2015,140,Udemy
1243162,Aprende a tocar las escalas en el acordeón de botones.,Si,20,2,Beginner,1.0,4.3,Spanish,Music,2017,40,Udemy
1174974,Curso de Violão Prático,Si,70,5,Beginner,1.5,4.6,Portuguese,Music,2017,350,Udemy
146852,"Easy Piano Basics™ - Learn Piano, No Prior Experience Needed",Si,20,377,All,1.5,4.4,English,Music,2014,7540,Udemy
147754,Guitar Technique Mastery: The Ultimate Chop Building Workout,Si,20,273,All,1.5,4.6,English,Music,2014,5460,Udemy
131512,Inside Drum Technique,Si,50,406,All,2.0,4.4,English,Music,2013,20300,Udemy
140168,"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",Si,195,556,Intermediate,4.0,4.8,English,Music,2014,108420,Udemy
510098,Create Beautiful Music On The Piano Like a Pro In Minutes,Si,95,115,All,1.5,4.6,English,Music,2015,10925,Udemy
1173716,Arpeggios for Guitar made Easy! Dominate the Fretboard,Si,65,26,All,3.0,4.5,English,Music,2017,1690,Udemy
761938,Guitar Lessons - The Modal System - Modes Essentials,Si,45,116,All,2.0,4.0,English,Music,2016,5220,Udemy
374566,Learn to Play Percussion: Beginner to Pro made the Easy Way!,Si,50,425,All,6.0,5.0,English,Music,2015,21250,Udemy
182940,Modern Piano Lessons For Beginners,Si,20,736,Beginner,5.0,4.0,English,Music,2014,14720,Udemy
1003250,World Percussion: Complete Lessons for Everyone,Si,40,68,All,4.0,4.6,English,Music,2016,2720,Udemy
647276,Acoustic Blues Guitar Lessons,Si,75,189,Intermediate,4.5,3.8,English,Music,2016,14175,Udemy
26648,Play Guitar and Understand Music Quick & Easy in 28 Days!,Si,20,738,All,9.5,4.6,English,Music,2012,14760,Udemy
264396,Learn How to Play the Violin - Violin Basics,Si,20,365,Beginner,0.5333333333333333,4.8,English,Music,2014,7300,Udemy
153230,Swing Low - The 101 Authentic Nashville Piano Style Course,Si,20,146,All,1.0,4.8,English,Music,2014,2920,Udemy
326310,Get Piano Skills TODAY!!! ,Si,100,92,All,3.5,4.4,English,Music,2014,9200,Udemy
398522,Learn the Violin - Scales and Fundamentals,Si,80,291,Beginner,3.0,4.4,English,Music,2015,23280,Udemy
773144,Piano With Willie Building Technique with Scales Vol. 2,Si,40,61,All,1.5,4.8,English,Music,2016,2440,Udemy
324226,Master Flute Playing: Intermediate Instruction Made Simple!,Si,50,288,Intermediate,6.0,4.6,English,Music,2014,14400,Udemy
301686,"Super Beginner Guitar - start right, start awesome",Si,30,594,Beginner,2.0,4.6,English,Music,2014,17820,Udemy
151027,"Introduction to Guitar 'A Course for Beginners"",https://www.udemy.com/introduction-to-guitar/,true,25,163,11,56,Beginner Level,2.5 hours,2014-10-30T15:59:39Z
650804,Guitar  Master Class Learning How to Play Guitar from A to Z""",Si,40,489,All,4.0,4.8,English,Music,2015,19560,Udemy
269830,Rhythm to Rock Drum Lesson 5,Si,20,13,Beginner,1.0,5.0,English,Music,2014,260,Udemy
315812,Gibson's Learn & Master Guitar,Si,50,103,All,38.0,4.6,English,Music,2014,5150,Udemy
1113170,Walking Bass Fundamentals,Si,50,44,All,2.0,4.2,English,Music,2017,2200,Udemy
336446,Circular Breathing for musicians - practical skills,Si,25,261,All,1.5,4.4,English,Music,2014,6525,Udemy
455676,Electric Bass for Busy Beginners Course 1,Si,50,114,All,1.5,4.1,English,Music,2015,5700,Udemy
198660,Tenor Banjo for Absolute Beginners,No,0,3167,Beginner,0.6166666666666667,4.4,English,Music,2014,0,Udemy
763100,Guitar Lessons - 50 Essential Fast Legato Licks,Si,35,105,Intermediate,3.0,4.4,English,Music,2016,3675,Udemy
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,Si,90,85,Beginner,2.0,4.8,Portuguese,Music,2016,7650,Udemy
32033,Aprende batería con el nuevo método IDT,Si,20,335,All,2.0,3.8,Spanish,Music,2012,6700,Udemy
286070,5 lecciones que todo guitarrista debe tomar,No,0,4452,Beginner,1.0,4.4,Spanish,Music,2014,0,Udemy
55569,Los 7 Acordes para Tocarlo Todo en un fin de semana,Si,20,332,Beginner,2.0,4.2,Spanish,Music,2013,6640,Udemy
725566,Curso de Violão Popular,Si,25,287,Beginner,6.0,4.6,Portuguese,Music,2016,7175,Udemy
829616,Aprendiendo Piano: Ejercicios de calentamiento,No,0,1876,Beginner,0.55,3.6,Spanish,Music,2016,0,Udemy
888852,Aprendiendo piano: Lectura de piezas clásicas Vol.II,Si,40,113,Beginner,1.5,4.8,Spanish,Music,2016,4520,Udemy
286898,"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",Si,75,158,All,2.5,4.5,Spanish,Music,2014,11850,Udemy
375830,Guitarra Desde Cero - PARTE 1,Si,35,480,Beginner,7.0,4.5,Spanish,Music,2014,16800,Udemy
207440,Super-Curso de Guitarra Práctico Para Principiantes,Si,85,228,Beginner,10.5,4.4,Spanish,Music,2014,19380,Udemy
1042382,Explosão Pentatônica,Si,55,42,All,1.5,4.8,Portuguese,Music,2016,2310,Udemy
1114722,Complete Beginners Introduction to Guitar,Si,40,10,Beginner,1.5,4.8,English,Music,2017,400,Udemy
628606,Piano Lessons for Beginners: Play the Piano AND Read Music!,Si,70,61,Beginner,4.0,4.8,English,Music,2016,4270,Udemy
1141614,The Fun and Effective Piano Course,Si,30,24,All,3.5,4.8,English,Music,2017,720,Udemy
749616,Alternate Picking Speed & Accuracy,Si,20,19,All,3.5,4.2,English,Music,2016,380,Udemy
782458,Aprendiendo Piano: Tocando piezas populares Vol.II,Si,100,72,Beginner,1.5,4.0,Spanish,Music,2016,7200,Udemy
597868,こどもギターレッスン　リトルギタリストⅠ,Si,20,69,Beginner,3.0,5.0,Japanese,Music,2015,1380,Udemy
1048182,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,Si,50,25,All,3.5,3.8,French,Music,2016,1250,Udemy
758216,Sistema Completo De Guitarra Rítmica Para Principiantes,Si,55,21,Beginner,6.0,4.0,Spanish,Music,2016,1155,Udemy
398224,"Classical Guitar Master Class: 'Alman  """,Si,195,113,Intermediate,2.0,4.1,English,Music,2015,22035,Udemy
147174,Blues Accelerator - 21 Days to Blues Guitar Mastery,Si,50,78,Beginner,7.0,4.4,English,Music,2014,3900,Udemy
799912,Alto Saxophone Lessons For Beginners,Si,95,51,Beginner,3.0,4.6,English,Music,2016,4845,Udemy
744034,Piano With Willie: Jazz & Gospel Exercises,Si,40,56,Intermediate,2.0,3.8,English,Music,2016,2240,Udemy
288854,"Beginner's Guitar: Tuning, Strumming, and Chords!",No,0,2577,Beginner,0.6166666666666667,4.8,English,Music,2015,0,Udemy
773156,Piano With Willie Building Technique with Scales Vol. 3,Si,40,42,All,1.5,5.0,English,Music,2016,1680,Udemy
931152,Instant Bodhran - part two; learning further drumming skills,Si,40,28,Beginner,1.0,4.6,English,Music,2016,1120,Udemy
151120,Rhythm to Rock Drum Lessons,Si,20,44,Beginner,1.0,3.7,English,Music,2014,880,Udemy
1236576,Learn to play and improve 12 bar blues harmonica solos,Si,40,4,Beginner,1.0,4.3,English,Music,2017,160,Udemy
663696,Blues Guitar Lessons: Play Like the Greats - All Levels,Si,20,58,All,2.5,3.2,English,Music,2015,1160,Udemy
149602,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,Si,50,92,All,1.5,3.6,English,Music,2014,4600,Udemy
1040596,'Greensleeves' Creative Piano Lessons Course,Si,20,10,All,2.0,5.0,English,Music,2017,200,Udemy
720072,Hands On Guitar: Beyond Beginner,Si,20,54,Beginner,3.0,4.8,English,Music,2016,1080,Udemy
138336,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,Si,25,238,Beginner,1.0,3.7,English,Music,2014,5950,Udemy
1198302,Traditional-Style Electric Blues Guitar For Beginners,Si,25,9,Beginner,3.0,4.8,English,Music,2017,225,Udemy
687742,こどもギターレッスン　リトルギタリストⅡ,Si,20,2,Beginner,3.5,0.0,Japanese,Music,2016,40,Udemy
724436,Guitarra Acústica en Siete Días,Si,20,1,Beginner,2.5,3.9,Spanish,Music,2016,20,Udemy
796188,Step by Step Classical Guitar Course,Si,100,9,Beginner,4.5,4.7,English,Music,2016,900,Udemy
773174,Piano With Willie Building Technique with Scales Vol. 4,Si,40,44,All,1.5,5.0,English,Music,2016,1760,Udemy
201472,Keyboard Basics,Si,25,17,All,2.0,4.2,English,Music,2014,425,Udemy
832514,Acoustic Guitar Lessons For Beginners,Si,95,10,Beginner,3.0,4.4,English,Music,2016,950,Udemy
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,Si,50,8,Beginner,1.0,4.5,English,Music,2017,400,Udemy
56970,Drum Set for Beginners,Si,20,119,Beginner,3.5,4.7,English,Music,2013,2380,Udemy
762482,Guitar Lessons - Economy Picking Essentials,Si,35,45,Intermediate,1.5,4.0,English,Music,2016,1575,Udemy
100916,Blues Guitar Lessons - Blues Guitar - Robert Johnson,Si,20,297,Intermediate,2.5,4.2,English,Music,2013,5940,Udemy
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,Si,30,137,Beginner,4.5,4.5,English,Music,2016,4110,Udemy
721274,Learn to Play Irish Fiddle,Si,60,112,Beginner,5.5,4.6,English,Music,2016,6720,Udemy
719920,Hands-On Guitar: The Beginner's Guide,Si,20,28,Beginner,4.0,4.6,English,Music,2016,560,Udemy
846962,Slap Bass For Beginners,Si,50,79,All,1.5,4.6,English,Music,2016,3950,Udemy
90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,Si,35,209,Expert,1.5,4.4,English,Music,2014,7315,Udemy
476000,Easy Piano for Kids - Complete Beginner Piano Course,Si,115,139,Beginner,5.5,3.1,English,Music,2015,15985,Udemy
762240,Guitar Lessons - Two Handed Tapping Essentials,Si,35,41,Intermediate,1.5,4.6,English,Music,2016,1435,Udemy
1031698,You Can Play Jazz Saxophone,Si,20,37,Beginner,1.5,4.5,English,Music,2017,740,Udemy
62252,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""",Si,20,169,All,2.0,4.7,English,Music,2013,3380,Udemy
1113008,Building Up To Barre Chords,Si,20,20,All,0.7166666666666667,4.9,English,Music,2017,400,Udemy
807494,Learn the Violin - Bowing Techniques,Si,80,89,Intermediate,0.6666666666666666,4.2,English,Music,2016,7120,Udemy
761122,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,Si,45,98,All,2.0,4.8,English,Music,2016,4410,Udemy
344180,Play the Jews Harp - instant skills for non musicians.,Si,25,196,Intermediate,2.5,4.6,English,Music,2015,4900,Udemy
1076244,Practical Guitar Theory: Level 1,Si,60,14,All,1.5,4.1,English,Music,2017,840,Udemy
266682,HARP&SOUL  |  Learn the Secrets of the Harmonica,Si,35,114,All,2.0,4.0,English,Music,2014,3990,Udemy
615226,"Play Leyenda, Canarios, and Bach on Classical Guitar",Si,195,185,Intermediate,7.5,4.6,English,Music,2015,36075,Udemy
222062,Tenor Banjo,Si,40,70,Intermediate,1.0,4.9,English,Music,2015,2800,Udemy
103662,Introduction to Lead Guitar,Si,20,245,Intermediate,1.5,4.2,English,Music,2013,4900,Udemy
742764,Piano With Willie: Basics of Improvisation,Si,40,76,Beginner,3.5,5.0,English,Music,2016,3040,Udemy
902480,Pure Rock Guitar : Play Like the Gods of Rock!,Si,45,80,All,4.5,4.8,English,Music,2016,3600,Udemy
1160066,Classical Guitar Technique: 80/20,Si,175,54,All,2.5,4.7,English,Music,2017,9450,Udemy
625974,Total beginner to intermediate guitar - Learn to play by ear,Si,45,80,Beginner,3.0,4.4,English,Music,2015,3600,Udemy
782460,Aprende escalas y arpegios  Vol. I: Modo mayor,Si,50,85,Beginner,1.5,4.6,Spanish,Music,2016,4250,Udemy
147104,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,Si,40,57,Beginner,4.0,4.2,Spanish,Music,2014,2280,Udemy
1143414,Tin Whistle Básico,Si,20,11,Beginner,1.5,4.6,Spanish,Music,2017,220,Udemy
1066002,Leve a sua técnica de pedal duplo para um novo patamar,Si,40,42,Intermediate,5.5,4.6,Portuguese,Music,2017,1680,Udemy
492954,見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ,Si,20,41,Beginner,2.0,4.0,Japanese,Music,2015,820,Udemy
13216,Aprende a Tocar Teclado - Piano,Si,35,119,All,3.5,4.6,Spanish,Music,2012,4165,Udemy
760452,Castañuelas por Sevillanas - Curso del toque de castañuelas,Si,40,22,All,0.7166666666666667,4.7,Spanish,Music,2016,880,Udemy
1152334,Aprende a tocar el acordeón de botones,Si,50,20,Beginner,2.0,4.4,Spanish,Music,2017,1000,Udemy
854692,Instant Harmonica - play Over the Rainbow + Skye Boat now!,Si,40,29,All,1.5,4.8,English,Music,2016,1160,Udemy
805706,Bagpipe Instruction For Beginners,Si,30,31,Beginner,1.0,4.0,English,Music,2016,930,Udemy
762648,Guitar Lessons - Sweep Picking Arpeggio Essentials,Si,35,74,Intermediate,1.5,3.6,English,Music,2016,2590,Udemy
53157,Beginning Flute Lessons,Si,20,137,Beginner,2.5,4.6,English,Music,2013,2740,Udemy
932842,Piano Lesson Variety,Si,40,59,Intermediate,4.0,4.4,English,Music,2016,2360,Udemy
883138,Pop and Jazz Keyboards and Harmony (beginner level),Si,180,47,Beginner,3.0,4.6,English,Music,2016,8460,Udemy
951608,Learn the Viola - Scales and Fundamentals,Si,80,21,Beginner,2.5,4.0,English,Music,2016,1680,Udemy
975626,"Learn to Play 'Let It Snow on Piano""",Si,40,36,Intermediate,1.0,5.0,English,Music,2016,1440,Udemy
1196538,Piano Building Blocks: Learn Chord Additions & Variations,No,0,375,Beginner,1.0,4.6,English,Music,2017,0,Udemy
101504,Blues Guitar Lessons - Ragtime Blues Guitar,Si,20,59,Expert,2.0,4.0,English,Music,2013,1180,Udemy
785210,Flute Lessons For Beginners,Si,95,3,Beginner,2.5,4.4,English,Music,2016,285,Udemy
818786,Drum Lessons For Beginners,Si,95,14,Beginner,2.5,4.3,English,Music,2016,1330,Udemy
741388,Piano With Willie: Jazz Kids - Vol 3,Si,40,16,Beginner,3.0,4.5,English,Music,2016,640,Udemy
629704,Quick Piano Lessons - Tutorials for Drake's Greatest Hits,Si,35,19,All,0.55,5.0,English,Music,2015,665,Udemy
839032,"Bluegrass Guitar Essentials: Webisodes 13, 14, & 15",Si,30,14,Intermediate,1.5,5.0,English,Music,2016,420,Udemy
839030,Bluegrass Guitar Essentials: Webisodes 11 & 12,Si,30,9,All,2.0,4.6,English,Music,2016,270,Udemy
742300,Piano With Willie: Jazz Kids - Vol 4,Si,40,19,Intermediate,3.5,0.0,English,Music,2016,760,Udemy
741316,Piano With Willie: Jazz Kids - Vol 2,Si,40,17,Beginner,3.0,4.8,English,Music,2016,680,Udemy
1195742,The Music Coach Online Spirit Drum Course,Si,95,2,Beginner,5.5,4.6,English,Music,2017,190,Udemy
721202,Guitar 201: Breakthroughs,Si,20,14,Beginner,2.5,4.6,English,Music,2016,280,Udemy
1214670,Tune that Sour Note on Your Piano,Si,20,0,All,0.55,4.8,English,Music,2017,0,Udemy
99946,Fingerpicking Blues Guitar Lessons - Bottleneck Guitar,Si,20,237,Intermediate,1.5,4.2,English,Music,2013,4740,Udemy
632488,Spice up your playing with some easy Flamenco techniques! ,Si,40,120,Intermediate,0.7333333333333333,4.3,English,Music,2015,4800,Udemy
41890,Beginners Guide to Playing Guitar - Step-by-step System,Si,85,384,Beginner,10.5,4.2,English,Music,2013,32640,Udemy
385684,Guitar Kick Start,No,0,3160,Beginner,1.0,4.6,English,Music,2015,0,Udemy
760698,Funk Rhythm Guitar Techniques,Si,35,82,All,1.5,4.1,English,Music,2016,2870,Udemy
427066,Flamenco Guitar,Si,25,136,Beginner,4.0,4.4,English,Music,2015,3400,Udemy
444644,Learn to play the Bouzouki - Greek Bouzouki Lessons,Si,50,63,All,1.0,3.4,English,Music,2015,3150,Udemy
743846,Guitar Looper Basic Training,Si,45,64,All,1.5,4.2,English,Music,2016,2880,Udemy
741172,Piano With Willie: Jazz Kids - Vol 1,Si,40,28,Beginner,4.5,4.6,English,Music,2016,1120,Udemy
787686,Bluegrass Guitar Essentials: Webisodes 1 & 2,No,0,970,Intermediate,1.0,4.8,English,Music,2016,0,Udemy
566856,Learn Monster GODJ,No,0,991,Beginner,1.0,4.7,English,Music,2015,0,Udemy
592122,What you can learn before Piano Lessons,No,0,61,Beginner,1.5,4.6,English,Music,2015,0,Udemy
968026,Learn to Play Tabla - The Indian drums,No,0,1,Beginner,1.5,4.0,English,Music,2017,0,Udemy
778682,Gitarre spielen wie die Profis,Si,20,1981,Beginner,2.0,4.5,German,Music,2016,39620,Udemy
988678,Curso de piano 101 - Tocando partituras y acordes -,Si,170,245,All,4.5,4.8,Spanish,Music,2016,41650,Udemy
1193950,Sintetizadores e Síntese Subtrativa,Si,85,38,All,5.0,4.9,Portuguese,Music,2017,3230,Udemy
1232356,Curso de ejercicios técnicos al piano Vol.2,Si,50,62,All,1.0,4.8,Spanish,Music,2017,3100,Udemy
966522,Curso de ejercicios técnicos al piano Vol.1,Si,60,186,All,1.5,4.3,Spanish,Music,2016,11160,Udemy
1223310,Aprende escalas y arpegios Vol.2 : Modo menor,Si,50,62,All,2.5,5.0,Spanish,Music,2017,3100,Udemy
812610,Trumpet Lessons For Beginners,Si,95,17,Beginner,2.5,3.6,English,Music,2016,1615,Udemy
1191088,Learn to play in the Key of G on any Bluegrass Instrument,No,0,349,All,2.5,4.4,English,Music,2017,0,Udemy
1146288,Jews Harp - Advanced course,Si,30,26,Expert,3.5,4.7,English,Music,2017,780,Udemy
200722,Jazz Guitar Reharmonization for Autumn Leaves,Si,20,30,All,0.6166666666666667,4.3,English,Music,2014,600,Udemy
809968,Tenor Saxophone Lessons For Beginners,Si,95,45,Beginner,3.0,4.2,English,Music,2016,4275,Udemy
664764,Mike G's Beginner Drum Course: Part 2,Si,40,305,All,2.5,4.9,English,Music,2016,12200,Udemy
201894,Add Slide To Your Guitar Playing,Si,20,75,All,0.7333333333333333,4.3,English,Music,2014,1500,Udemy
743970,Piano With Willie: Piano Chords Vol. 2,Si,40,32,Intermediate,1.5,4.6,English,Music,2016,1280,Udemy
263672,Classical Guitar Finger-Picking: Right Hand Arpeggios,Si,195,200,All,2.0,4.6,English,Music,2014,39000,Udemy
676432,Violin lessons for beginners,Si,20,59,Beginner,1.0,4.4,English,Music,2015,1180,Udemy
42255,Old-Time Banjo for the Absolute Beginner,Si,25,192,Beginner,1.5,4.7,English,Music,2014,4800,Udemy
112602,"Learn Guitar The Easy Way, It's Faster",Si,25,57,Beginner,4.5,4.7,English,Music,2013,1425,Udemy
607360,Learn Oud 2,Si,20,81,Intermediate,3.0,4.8,English,Music,2015,1620,Udemy
521440,The Essentials of Acoustic Guitar Strumming Patterns,No,0,2995,Beginner,1.0,4.8,English,Music,2015,0,Udemy
198692,Acoustic Guitar After The Basics,Si,45,181,Intermediate,2.5,4.7,English,Music,2014,8145,Udemy
825186,Bossa Nova - Guitar for Beginners,Si,20,589,Beginner,1.0,3.8,English,Music,2016,11780,Udemy
743932,Piano With Willie: Piano Chords Vol. 1,Si,40,48,Beginner,2.0,4.9,English,Music,2016,1920,Udemy
199500,Play Autumn Leaves' falling notes on piano with no reading!,Si,30,438,Intermediate,0.5666666666666667,4.7,English,Music,2014,13140,Udemy
1103526,Pure Modal Magic: The Complete Guitar Modes Solution,Si,50,52,All,2.0,4.4,English,Music,2017,2600,Udemy
847808,こどもギターレッスン　リトルギタリストⅢ（完結編）,Si,20,3,Beginner,1.0,0.0,Japanese,Music,2016,60,Udemy
28295,Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,Si,75,43285,All,4.0,4.2,English,Development,2013,3246375,Udemy
19603,Learning Dynamic Website Design - PHP MySQL and JavaScript,Si,50,47886,All,12.5,4.4,English,Development,2012,2394300,Udemy
